2019-03-04 13:01:16,472 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:16,482 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:16,490 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:01:16,496 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 13:01:26,008 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:01:26,015 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:26,025 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:26,035 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:01:26,035 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 13:01:32,195 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:01:32,196 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:32,199 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:01:32,201 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:01:32,202 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 13:02:04,545 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:02:04,546 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:02:04,549 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:02:04,556 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:02:04,556 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 13:02:17,859 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:02:17,859 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:02:17,868 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 13:02:17,870 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:02:17,876 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 13:03:46,113 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 13:03:46,119 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
